schema_version,source_file,source_sha256,module,flow,symbol_id,parent_symbol_id,qualname,name,kind,line_start,line_end,visibility,decorators,status,whole_file_evidence,ledger_slice_ids,rust_targets,rust_locations,acceptance_evidence,blockers
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::<module>@1,,<module>,<module>,module,1,596,public,[],ledger_evidence_candidate,,"[""ledger-044"", ""ledger-045"", ""ledger-050""]","[""`OrderDir`, `Order`, `ParseOrderDirectionTransform`"", ""`TradeDecision<T>`, `OrderTradeDecision`, `TradeDecisionWithDetails<D>`, `OrderDecision`, `TradeDecisionReprContext`, `format_trade_decision_repr`, `SharedOrderDecisionConstruction<S,D>`, `SharedDecisionOrders`"", ""`TradeRange`, `TradeCalendarRange`, typed range implementations""]","[""crates/core/src/decision_construction.rs:108:SharedOrderDecisionConstruction"", ""crates/core/src/decision_construction.rs:20:SharedDecisionOrders"", ""crates/core/src/order.rs:113:Order"", ""crates/core/src/order.rs:26:OrderDir"", ""crates/core/src/order.rs:283:ParseOrderDirectionTransform"", ""crates/core/src/trade_decision.rs:210:OrderTradeDecision"", ""crates/core/src/trade_decision.rs:255:OrderDecision"", ""crates/core/src/trade_decision.rs:42:TradeDecision"", ""crates/core/src/trade_decision_details.rs:12:TradeDecisionWithDetails"", ""crates/core/src/trade_decision_repr.rs:42:format_trade_decision_repr"", ""crates/core/src/trade_decision_repr.rs:8:TradeDecisionReprContext"", ""crates/core/src/trade_range.rs:18:TradeCalendarRange"", ""crates/core/src/trade_range.rs:66:TradeRange""]","[""14 focused tests; live Python AST differentials; affected files exactly 100% lines/functions/regions/branches"", ""3 focused tests; live Python AST differential; 100% lines/functions/regions/branches"", ""4 focused tests; live Python AST differential; 100% lines/functions/regions/branches""]","[""Full decision/calendar orchestration remains separate"", ""Shared constructor/executor integration, adapter implementations and full source boundaries remain; see decision-migration-audit.md"", ""Timezone adapter remains separate""]"
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::DecisionType@27,qlib/backtest/decision.py::<module>@1,DecisionType,DecisionType,module_variable,27,27,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::OrderDir@30,qlib/backtest/decision.py::<module>@1,OrderDir,OrderDir,class,30,33,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::OrderDir.SELL@32,qlib/backtest/decision.py::OrderDir@30,OrderDir.SELL,SELL,class_attribute,32,32,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::OrderDir.BUY@33,qlib/backtest/decision.py::OrderDir@30,OrderDir.BUY,BUY,class_attribute,33,33,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order@37,qlib/backtest/decision.py::<module>@1,Order,Order,class,37,151,public,"[""dataclass""]",ledger_evidence_candidate,,"[""ledger-044""]","[""`OrderDir`, `Order`, `ParseOrderDirectionTransform`""]","[""crates/core/src/order.rs:113:Order"", ""crates/core/src/order.rs:26:OrderDir"", ""crates/core/src/order.rs:283:ParseOrderDirectionTransform""]","[""4 focused tests; live Python AST differential; 100% lines/functions/regions/branches""]","[""Timezone adapter remains separate""]"
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.stock_id@53,qlib/backtest/decision.py::Order@37,Order.stock_id,stock_id,class_attribute,53,53,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.amount@54,qlib/backtest/decision.py::Order@37,Order.amount,amount,class_attribute,54,54,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.direction@55,qlib/backtest/decision.py::Order@37,Order.direction,direction,class_attribute,55,55,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.start_time@61,qlib/backtest/decision.py::Order@37,Order.start_time,start_time,class_attribute,61,61,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.end_time@62,qlib/backtest/decision.py::Order@37,Order.end_time,end_time,class_attribute,62,62,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.deal_amount@71,qlib/backtest/decision.py::Order@37,Order.deal_amount,deal_amount,class_attribute,71,71,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.factor@72,qlib/backtest/decision.py::Order@37,Order.factor,factor,class_attribute,72,72,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.SELL@80,qlib/backtest/decision.py::Order@37,Order.SELL,SELL,class_attribute,80,80,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.BUY@81,qlib/backtest/decision.py::Order@37,Order.BUY,BUY,class_attribute,81,81,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.__post_init__@83,qlib/backtest/decision.py::Order@37,Order.__post_init__,__post_init__,method,83,87,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.amount_delta@90,qlib/backtest/decision.py::Order@37,Order.amount_delta,amount_delta,method,90,96,public,"[""property""]",not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.deal_amount_delta@99,qlib/backtest/decision.py::Order@37,Order.deal_amount_delta,deal_amount_delta,method,99,105,public,"[""property""]",not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.sign@108,qlib/backtest/decision.py::Order@37,Order.sign,sign,method,108,114,public,"[""property""]",not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.parse_dir@117,qlib/backtest/decision.py::Order@37,Order.parse_dir,parse_dir,method,117,136,public,"[""staticmethod""]",not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.key_by_day@139,qlib/backtest/decision.py::Order@37,Order.key_by_day,key_by_day,method,139,141,public,"[""property""]",not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.key@144,qlib/backtest/decision.py::Order@37,Order.key,key,method,144,146,public,"[""property""]",not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::Order.date@149,qlib/backtest/decision.py::Order@37,Order.date,date,method,149,151,public,"[""property""]",not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::OrderHelper@154,qlib/backtest/decision.py::<module>@1,OrderHelper,OrderHelper,class,154,203,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::OrderHelper.__init__@162,qlib/backtest/decision.py::OrderHelper@154,OrderHelper.__init__,__init__,method,162,163,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::OrderHelper.create@166,qlib/backtest/decision.py::OrderHelper@154,OrderHelper.create,create,method,166,203,public,"[""staticmethod""]",not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::TradeRange@206,qlib/backtest/decision.py::<module>@1,TradeRange,TradeRange,class,206,249,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::TradeRange.__call__@208,qlib/backtest/decision.py::TradeRange@206,TradeRange.__call__,__call__,method,208,232,public,"[""abstractmethod""]",not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::TradeRange.clip_time_range@235,qlib/backtest/decision.py::TradeRange@206,TradeRange.clip_time_range,clip_time_range,method,235,249,public,"[""abstractmethod""]",not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::IdxTradeRange@252,qlib/backtest/decision.py::<module>@1,IdxTradeRange,IdxTradeRange,class,252,261,public,[],ledger_evidence_candidate,,"[""ledger-045""]","[""`TradeRange`, `TradeCalendarRange`, typed range implementations""]","[""crates/core/src/trade_range.rs:18:TradeCalendarRange"", ""crates/core/src/trade_range.rs:66:TradeRange""]","[""3 focused tests; live Python AST differential; 100% lines/functions/regions/branches""]","[""Full decision/calendar orchestration remains separate""]"
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::IdxTradeRange.__init__@253,qlib/backtest/decision.py::IdxTradeRange@252,IdxTradeRange.__init__,__init__,method,253,255,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::IdxTradeRange.__call__@257,qlib/backtest/decision.py::IdxTradeRange@252,IdxTradeRange.__call__,__call__,method,257,258,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::IdxTradeRange.clip_time_range@260,qlib/backtest/decision.py::IdxTradeRange@252,IdxTradeRange.clip_time_range,clip_time_range,method,260,261,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::TradeRangeByTime@264,qlib/backtest/decision.py::<module>@1,TradeRangeByTime,TradeRangeByTime,class,264,299,public,[],ledger_evidence_candidate,,"[""ledger-045""]","[""`TradeRange`, `TradeCalendarRange`, typed range implementations""]","[""crates/core/src/trade_range.rs:18:TradeCalendarRange"", ""crates/core/src/trade_range.rs:66:TradeRange""]","[""3 focused tests; live Python AST differential; 100% lines/functions/regions/branches""]","[""Full decision/calendar orchestration remains separate""]"
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::TradeRangeByTime.__init__@267,qlib/backtest/decision.py::TradeRangeByTime@264,TradeRangeByTime.__init__,__init__,method,267,284,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::TradeRangeByTime.__call__@286,qlib/backtest/decision.py::TradeRangeByTime@264,TradeRangeByTime.__call__,__call__,method,286,292,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::TradeRangeByTime.clip_time_range@294,qlib/backtest/decision.py::TradeRangeByTime@264,TradeRangeByTime.clip_time_range,clip_time_range,method,294,299,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::BaseTradeDecision@302,qlib/backtest/decision.py::<module>@1,BaseTradeDecision,BaseTradeDecision,class,302,536,public,[],ledger_evidence_candidate,,"[""ledger-050""]","[""`TradeDecision<T>`, `OrderTradeDecision`, `TradeDecisionWithDetails<D>`, `OrderDecision`, `TradeDecisionReprContext`, `format_trade_decision_repr`, `SharedOrderDecisionConstruction<S,D>`, `SharedDecisionOrders`""]","[""crates/core/src/decision_construction.rs:108:SharedOrderDecisionConstruction"", ""crates/core/src/decision_construction.rs:20:SharedDecisionOrders"", ""crates/core/src/trade_decision.rs:210:OrderTradeDecision"", ""crates/core/src/trade_decision.rs:255:OrderDecision"", ""crates/core/src/trade_decision.rs:42:TradeDecision"", ""crates/core/src/trade_decision_details.rs:12:TradeDecisionWithDetails"", ""crates/core/src/trade_decision_repr.rs:42:format_trade_decision_repr"", ""crates/core/src/trade_decision_repr.rs:8:TradeDecisionReprContext""]","[""14 focused tests; live Python AST differentials; affected files exactly 100% lines/functions/regions/branches""]","[""Shared constructor/executor integration, adapter implementations and full source boundaries remain; see decision-migration-audit.md""]"
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::BaseTradeDecision.__init__@318,qlib/backtest/decision.py::BaseTradeDecision@302,BaseTradeDecision.__init__,__init__,method,318,342,public,[],ledger_evidence_candidate,,"[""ledger-050""]","[""`TradeDecision<T>`, `OrderTradeDecision`, `TradeDecisionWithDetails<D>`, `OrderDecision`, `TradeDecisionReprContext`, `format_trade_decision_repr`, `SharedOrderDecisionConstruction<S,D>`, `SharedDecisionOrders`""]","[""crates/core/src/decision_construction.rs:108:SharedOrderDecisionConstruction"", ""crates/core/src/decision_construction.rs:20:SharedDecisionOrders"", ""crates/core/src/trade_decision.rs:210:OrderTradeDecision"", ""crates/core/src/trade_decision.rs:255:OrderDecision"", ""crates/core/src/trade_decision.rs:42:TradeDecision"", ""crates/core/src/trade_decision_details.rs:12:TradeDecisionWithDetails"", ""crates/core/src/trade_decision_repr.rs:42:format_trade_decision_repr"", ""crates/core/src/trade_decision_repr.rs:8:TradeDecisionReprContext""]","[""14 focused tests; live Python AST differentials; affected files exactly 100% lines/functions/regions/branches""]","[""Shared constructor/executor integration, adapter implementations and full source boundaries remain; see decision-migration-audit.md""]"
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::BaseTradeDecision.get_decision@344,qlib/backtest/decision.py::BaseTradeDecision@302,BaseTradeDecision.get_decision,get_decision,method,344,359,public,[],not_started,,[],[],[],[],[]
1,qlib/backtest/decision.py,a6866d15bc8f3ad1c75bfc3856ccde5245d43f0a2de07b1ad565d6e7e20d8251,qlib.backtest.decision,backtest-execution,qlib/backtest/decision.py::BaseTradeDecision.update@361,qlib/backtest/decision.py::BaseTradeDecision@302,BaseTradeDecision.update,update,method,361,383,public,[],not_started,,[],[],[],[],[]
